Location_Name,Location_Type,Location_code,STATE,event_name,agrn,cat_A,cat_B,cat_C,cat_D,highest_drfa_category_group,AGDRP,DRA,hazard_type,disaster_start_date
Burke,LGA,31950,Queensland,AGRN 1174 - North and Far North Tropical Low: (29 January 2025 - 28 February),1174,1,1,1,1,C/D,0,0,Flood,2025-01-29
Burke,LGA,31950,Queensland,AGRN 1202 - Western Queensland Surface Trough Associated Rainfall and Flooding (21 March - 19 May 2025),1202,1,1,1,1,C/D,0,1,Flood,2025-03-21
Burke,LGA,31950,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (commencing 24 December 2025)",1243,1,1,1,1,C/D,0,1,Flood,2025-12-24
Burke,LGA,31950,Queensland,AGRN 1268 - North Queensland Savanna Bushfires (20 October to 13 November 2025),1268,1,1,0,0,A/B,0,0,Bushfire,2025-10-20
Mount Lindesay (Qld),SAL,31983,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and associated rainfall and flooding (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Mount Nathan,SAL,32007,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (commencing 24 December 2023),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Mudgeeraba,SAL,32050,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (commencing 24 December 2023),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Mundoolun,SAL,32066,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (commencing 24 December 2023),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Cairns,LGA,32080,Queensland,TC Larry and TC Monica and associated flooding March - April 2006,223,0,0,0,0,unknown,0,0,Cyclone,2006-03-20
Cairns,LGA,32080,Queensland,Queensland floods: mid-January 2008,296,0,0,0,0,unknown,0,0,Flood,2008-01-13
Cairns,LGA,32080,Queensland,North Queensland floods: January to February 2009,317,0,0,0,0,unknown,0,0,Flood,2009-01-31
Cairns,LGA,32080,Queensland,Queensland floods: November 2010 to February 2011,422,0,0,0,0,unknown,0,0,Flood,2010-11-01
Cairns,LGA,32080,Queensland,Tropical Cyclone Yasi: 2 February 2011,428,0,0,0,0,unknown,0,0,Cyclone,2011-02-02
Cairns,LGA,32080,Queensland,Northern and Far Northern Queensland heavy rainfall and flooding: 15 March 2012,484,0,0,0,0,unknown,0,0,"Flood, Rainfall",2012-03-15
Cairns,LGA,32080,Queensland,Tropical Cyclone Oswald and associated rainfall and flooding: 21 to 29 January 2013,542,0,0,0,0,unknown,0,0,"Flood, Rainfall, Cyclone",2013-01-21
Cairns,LGA,32080,Queensland,Tropical Cyclone Ita and associated rainfall and flooding: from 11 April 2014,624,0,0,0,0,unknown,0,0,"Flood, Rainfall, Cyclone",2014-04-11
Cairns,LGA,32080,Queensland,North Queensland Flooding: 6 to 10 March 2018,794,1,1,0,0,A/B,0,0,Flood,2018-03-06
Cairns,LGA,32080,Queensland,Tropical Cyclone Nora and associated flooding: 24-29 March 2018,801,1,1,0,0,A/B,0,0,"Cyclone, Flood",2018-03-24
Cairns,LGA,32080,Queensland,North and Far North Queensland Monsoon Trough: from 25 January 2019,840,1,1,0,0,A/B,0,0,"Flood, Trough/monsoonal trough",2019-01-25
Cairns,LGA,32080,Queensland,AGRN 946 - Tropical Cyclone Imogen and Associated Low Pressure System (2 - 12 January 2021),946,0,1,0,0,A/B,0,0,Cyclone,2021-01-02
Cairns,LGA,32080,Queensland,AGRN 956 - TC Niran and associated low pressure system (25 Feb - 3 March 2021),956,0,1,0,1,C/D,0,0,Cyclone,2021-02-25
Cairns,LGA,32080,Queensland,AGRN 968 - Far North Queensland Low Pressure System (15-26 April 2021),968,0,1,0,0,A/B,0,0,Storm,2021-04-15
Cairns,LGA,32080,Queensland,AGRN 1046 - Northern and Central Queensland Monsoon and flooding (20 Dec 2022 - March 2023),1046,0,1,0,0,A/B,0,0,Flood,2022-12-20
Cairns,LGA,32080,Queensland,"AGRN 1088 - Tropical Cyclone Jasper, associated rainfall and flooding (13 - 28 December 2023)",1088,1,1,1,1,C/D,1,1,Cyclone,2023-12-13
Cairns,LGA,32080,Queensland,AGRN 1174 - North and Far North Tropical Low: (29 January 2025 - 28 February),1174,1,1,1,1,C/D,0,1,Flood,2025-01-29
Cairns,LGA,32080,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (commencing 24 December 2025)",1243,1,1,1,1,C/D,0,0,Flood,2025-12-24
Nambour,SAL,32099,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and associated rainfall and flooding (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Nerang,SAL,32117,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (commencing 24 December 2023),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
O'Reilly,SAL,32204,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and associated rainfall and flooding (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Ormeau,SAL,32234,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (commencing 24 December 2023),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Oxenford,SAL,32241,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (commencing 24 December 2023),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Pacific Pines,SAL,32248,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (commencing 24 December 2023),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Carpentaria,LGA,32250,Queensland,Queensland floods: mid-January 2008,296,0,0,0,0,unknown,0,0,Flood,2008-01-13
Carpentaria,LGA,32250,Queensland,North Queensland floods: January to February 2009,317,0,0,0,0,unknown,0,0,Flood,2009-01-31
Carpentaria,LGA,32250,Queensland,Queensland floods: November 2010 to February 2011,422,0,0,0,0,unknown,0,0,Flood,2010-11-01
Carpentaria,LGA,32250,Queensland,Tropical Cyclone Yasi: 2 February 2011,428,0,0,0,0,unknown,0,0,Cyclone,2011-02-02
Carpentaria,LGA,32250,Queensland,Queensland monsoonal flooding: February 2011,437,0,0,0,0,unknown,0,0,Flood,2011-02-28
Carpentaria,LGA,32250,Queensland,Queensland bushfires: August to November 2011,458,0,0,0,0,unknown,0,0,Bushfire,2011-08-01
Carpentaria,LGA,32250,Queensland,Western Queensland tropical low: 27 January 2012,472,0,0,0,0,unknown,0,0,Low/tropical low,2012-01-27
Carpentaria,LGA,32250,Queensland,Northern and Far Northern Queensland heavy rainfall and flooding: 15 March 2012,484,0,0,0,0,unknown,0,0,"Flood, Rainfall",2012-03-15
Carpentaria,LGA,32250,Queensland,Tropical Cyclone Oswald and associated rainfall and flooding: 21 to 29 January 2013,542,0,0,0,0,unknown,0,0,"Flood, Rainfall, Cyclone",2013-01-21
Carpentaria,LGA,32250,Queensland,Tropical Cyclone Fletcher and associated rainfall and flooding: 2 February 2014,607,0,0,0,0,unknown,0,0,"Flood, Rainfall, Cyclone",2014-02-02
Carpentaria,LGA,32250,Queensland,Gulf of Carpentaria Monsoon Trough: 20 December 2015 to 3 January 2016,691,0,0,0,0,unknown,0,0,Flood,2015-12-20
Carpentaria,LGA,32250,Queensland,Far North and North West Tropical Low: 14 to 18 March 2016,708,0,0,0,0,unknown,0,0,Low/tropical low,2016-03-14
Carpentaria,LGA,32250,Queensland,Gulf Tropical Low: 15 to 24 February 2017,751,0,0,0,0,unknown,0,0,"Cyclone, Flood",2017-02-15
Carpentaria,LGA,32250,Queensland,North and North West Queensland Low: 24 February - 8 March 2018,790,1,1,0,0,A/B,0,0,Low/tropical low,2018-02-24
Carpentaria,LGA,32250,Queensland,Tropical Cyclone Nora and associated flooding: 24-29 March 2018,801,1,1,0,0,A/B,0,0,"Cyclone, Flood",2018-03-24
Carpentaria,LGA,32250,Queensland,Tropical Cyclone Owen: 9-17 December 2018,836,1,1,0,0,A/B,0,0,Cyclone,2018-12-09
Carpentaria,LGA,32250,Queensland,North and Far North Queensland Monsoon Trough: from 25 January 2019,840,1,1,1,1,C/D,1,1,"Flood, Trough/monsoonal trough",2019-01-25
Carpentaria,LGA,32250,Queensland,Queensland monsoonal flooding: 23 January - 3 February 2020,887,1,1,0,0,A/B,0,0,Flood,2020-01-23
Carpentaria,LGA,32250,Queensland,AGRN 946 - Tropical Cyclone Imogen and Associated Low Pressure System (2 - 12 January 2021),946,0,1,0,0,A/B,0,0,Cyclone,2021-01-02
Carpentaria,LGA,32250,Queensland,AGRN 994 - QLD - Ex Tropical Cyclone Seth (7-10 January 2022),994,0,1,1,1,C/D,0,0,Flood,2022-01-07
Carpentaria,LGA,32250,Queensland,AGRN 1008 - QLD - Far North Queensland Low Pressure Trough (1-7 February 2022),1008,0,1,0,0,A/B,0,0,Storm surge,2022-02-01
Carpentaria,LGA,32250,Queensland,AGRN 1019 - Northern and Central Queensland Rainfall and Flooding (21 - 28 April 2022),1019,0,1,0,0,A/B,0,0,Flood,2022-04-21
Carpentaria,LGA,32250,Queensland,AGRN 1046 - Northern and Central Queensland Monsoon and flooding (20 Dec 2022 - March 2023),1046,0,1,1,1,C/D,0,1,Flood,2022-12-20
Carpentaria,LGA,32250,Queensland,"AGRN 1088 - Tropical Cyclone Jasper, associated rainfall and flooding (13 - 28 December 2023)",1088,1,1,1,1,C/D,0,0,Cyclone,2023-12-13
Carpentaria,LGA,32250,Queensland,"AGRN 1102 - Tropical Cyclone Kirrily, associated rainfall and flooding (25 January - 26 February 2024))",1102,1,1,0,0,A/B,0,0,Cyclone,2024-01-25
Carpentaria,LGA,32250,Queensland,AGRN 1174 - North and Far North Tropical Low: (29 January 2025 - 28 February),1174,1,1,1,1,C/D,0,1,Flood,2025-01-29
Carpentaria,LGA,32250,Queensland,AGRN 1202 - Western Queensland Surface Trough Associated Rainfall and Flooding (21 March - 19 May 2025),1202,1,1,1,1,C/D,0,1,Flood,2025-03-21
Carpentaria,LGA,32250,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (commencing 24 December 2025)",1243,1,1,1,1,C/D,0,1,Flood,2025-12-24
Carpentaria,LGA,32250,Queensland,AGRN 1268 - North Queensland Savanna Bushfires (20 October to 13 November 2025),1268,1,1,0,0,A/B,0,0,Bushfire,2025-10-20
Palen Creek,SAL,32253,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and associated rainfall and flooding (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Palm Beach (Qld),SAL,32257,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (commencing 24 December 2023),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Cassowary Coast,LGA,32260,Queensland,TC Larry and TC Monica and associated flooding March - April 2006,223,0,0,0,0,unknown,0,0,Cyclone,2006-03-20
Cassowary Coast,LGA,32260,Queensland,Queensland floods: mid-January 2008,296,0,0,0,0,unknown,0,0,Flood,2008-01-13
Cassowary Coast,LGA,32260,Queensland,North Queensland floods: January to February 2009,317,0,0,0,0,unknown,0,0,Flood,2009-01-31
Cassowary Coast,LGA,32260,Queensland,Queensland floods: November 2010 to February 2011,422,0,0,0,0,unknown,0,0,Flood,2010-11-01
Cassowary Coast,LGA,32260,Queensland,Tropical Cyclone Yasi: 2 February 2011,428,0,0,0,0,unknown,0,0,Cyclone,2011-02-02
Cassowary Coast,LGA,32260,Queensland,Queensland bushfires: August to November 2011,458,0,0,0,0,unknown,0,0,Bushfire,2011-08-01
Cassowary Coast,LGA,32260,Queensland,Northern and Far Northern Queensland heavy rainfall and flooding: 15 March 2012,484,0,0,0,0,unknown,0,0,"Flood, Rainfall",2012-03-15
Cassowary Coast,LGA,32260,Queensland,Localised heavy rainfall Northern Queensland: October 2011,485,0,0,0,0,unknown,0,0,Rainfall,2011-10-01
Cassowary Coast,LGA,32260,Queensland,Tropical Cyclone Oswald and associated rainfall and flooding: 21 to 29 January 2013,542,0,0,0,0,unknown,0,0,"Flood, Rainfall, Cyclone",2013-01-21
Cassowary Coast,LGA,32260,Queensland,North East Queensland monsoonal rainfall and flooding: 7 to 9 February 2014,613,0,0,0,0,unknown,0,0,"Flood, Rainfall",2014-02-07
Cassowary Coast,LGA,32260,Queensland,Tropical Cyclone Ita and associated rainfall and flooding: from 11 April 2014,624,0,0,0,0,unknown,0,0,"Flood, Rainfall, Cyclone",2014-04-11
Cassowary Coast,LGA,32260,Queensland,Far North Queensland Low: 8 to 11 January 2017,738,0,0,0,0,unknown,0,0,"Flood, Storm",2017-01-08
Cassowary Coast,LGA,32260,Queensland,North Queensland Flooding: 6 to 10 March 2018,794,1,1,0,0,A/B,0,0,Flood,2018-03-06
Cassowary Coast,LGA,32260,Queensland,Tropical Cyclone Nora and associated flooding: 24-29 March 2018,801,1,1,0,0,A/B,0,0,"Cyclone, Flood",2018-03-24
Cassowary Coast,LGA,32260,Queensland,Tropical Cyclone Owen: 9-17 December 2018,836,1,1,0,0,A/B,0,0,Cyclone,2018-12-09
Cassowary Coast,LGA,32260,Queensland,North and Far North Queensland Monsoon Trough: from 25 January 2019,840,1,1,0,0,A/B,0,0,"Flood, Trough/monsoonal trough",2019-01-25
Cassowary Coast,LGA,32260,Queensland,AGRN 946 - Tropical Cyclone Imogen and Associated Low Pressure System (2 - 12 January 2021),946,0,1,0,0,A/B,0,0,Cyclone,2021-01-02
Cassowary Coast,LGA,32260,Queensland,AGRN 956 - TC Niran and associated low pressure system (25 Feb - 3 March 2021),956,0,1,0,1,C/D,0,0,Cyclone,2021-02-25
Cassowary Coast,LGA,32260,Queensland,AGRN 968 - Far North Queensland Low Pressure System (15-26 April 2021),968,0,1,0,0,A/B,0,0,Storm,2021-04-15
Cassowary Coast,LGA,32260,Queensland,AGRN 1046 - Northern and Central Queensland Monsoon and flooding (20 Dec 2022 - March 2023),1046,0,1,0,0,A/B,0,0,Flood,2022-12-20
Cassowary Coast,LGA,32260,Queensland,"AGRN 1088 - Tropical Cyclone Jasper, associated rainfall and flooding (13 - 28 December 2023)",1088,1,1,1,1,C/D,1,1,Cyclone,2023-12-13
Cassowary Coast,LGA,32260,Queensland,AGRN 1174 - North and Far North Tropical Low: (29 January 2025 - 28 February),1174,1,1,1,1,C/D,1,1,Flood,2025-01-29
Cassowary Coast,LGA,32260,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (commencing 24 December 2025)",1243,1,1,1,1,C/D,0,0,Flood,2025-12-24
Palmwoods (Qld),SAL,32265,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and associated rainfall and flooding (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Paluma,SAL,32267,Queensland,AGRN 1174 - North and Far North Tropical Low: (29 January 2025 - 28 February),1174,0,0,0,0,unknown,1,0,Flood,2025-01-29
Paradise Point,SAL,32269,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (commencing 24 December 2023),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Central Highlands (Qld),LGA,32270,Queensland,Queensland floods: mid-January 2008,296,0,0,0,0,unknown,0,0,Flood,2008-01-13
Central Highlands (Qld),LGA,32270,Queensland,Mackay and Central Queensland floods: mid-February 2008,299,0,0,0,0,unknown,0,0,Flood,2008-02-14
Central Highlands (Qld),LGA,32270,Queensland,Queensland storms: November 2008,311,0,0,0,0,unknown,0,0,Storm,2008-11-16
Central Highlands (Qld),LGA,32270,Queensland,North Queensland floods: January to February 2009,317,0,0,0,0,unknown,0,0,Flood,2009-01-31
Central Highlands (Qld),LGA,32270,Queensland,Queensland floods: November 2010 to February 2011,422,0,0,0,0,unknown,0,0,Flood,2010-11-01
Central Highlands (Qld),LGA,32270,Queensland,Queensland bushfires: August to November 2011,458,0,0,0,0,unknown,0,0,Bushfire,2011-08-01
Central Highlands (Qld),LGA,32270,Queensland,Western Queensland tropical low: 27 January 2012,472,0,0,0,0,unknown,0,0,Low/tropical low,2012-01-27
Central Highlands (Qld),LGA,32270,Queensland,Northern and Far Northern Queensland heavy rainfall and flooding: 15 March 2012,484,0,0,0,0,unknown,0,0,"Flood, Rainfall",2012-03-15
Central Highlands (Qld),LGA,32270,Queensland,Tropical Cyclone Oswald and associated rainfall and flooding: 21 to 29 January 2013,542,0,0,0,0,unknown,0,0,"Flood, Rainfall, Cyclone",2013-01-21
Central Highlands (Qld),LGA,32270,Queensland,Central and southern low: 25 February to 5 March 2013,554,0,0,0,0,unknown,0,0,Low/tropical low,2013-02-25
Central Highlands (Qld),LGA,32270,Queensland,Central and Western Queensland flooding and rainfall: from 18 to 28 February 2014,620,0,0,0,0,unknown,0,0,"Flood, Rainfall",2014-02-18
Central Highlands (Qld),LGA,32270,Queensland,Central Eastern Queensland heavy rainfall and flooding: 21 to 29 January 2015,652,0,0,0,0,unknown,0,0,"Rainfall, Flood",2015-01-21
Central Highlands (Qld),LGA,32270,Queensland,Severe Tropical Cyclone Marcia and South East Queensland trough: 19 to 22 February 2015,656,0,0,0,0,unknown,0,0,"Cyclone, Trough/monsoonal trough",2015-02-19
Central Highlands (Qld),LGA,32270,Queensland,Tropical Cyclone Debbie and associated rainfall and flooding: 28 March to 6 April 2017,754,0,0,0,0,unknown,0,0,"Cyclone, Flood, Storm surge",2017-03-28
Central Highlands (Qld),LGA,32270,Queensland,Central Queensland Bushfires: from 22 November 2018,827,1,1,1,0,C/D,0,0,Bushfire,2018-11-22
Central Highlands (Qld),LGA,32270,Queensland,"AGRN 986 - QLD - Central, Southern and Western Queensland Rainfall and Flooding (10 Nov - 3 Dec 2021)",986,0,1,1,1,C/D,0,1,Flood,2021-11-10
Central Highlands (Qld),LGA,32270,Queensland,AGRN 1046 - Northern and Central Queensland Monsoon and flooding (20 Dec 2022 - March 2023),1046,0,1,0,0,A/B,0,0,Flood,2022-12-20
Central Highlands (Qld),LGA,32270,Queensland,AGRN 1078 - Southern Queensland Bushfires (8 September - 7 November 2023),1078,1,1,1,1,C/D,0,0,Bushfire,2023-09-08
Central Highlands (Qld),LGA,32270,Queensland,"AGRN 1102 - Tropical Cyclone Kirrily, associated rainfall and flooding (25 January - 26 February 2024))",1102,0,1,0,0,A/B,0,0,Cyclone,2024-01-25
Central Highlands (Qld),LGA,32270,Queensland,AGRN 1148 - Central and Southern Queensland Rainfall and Flooding (12-14 August 2024),1148,0,1,0,0,A/B,0,0,Flood,2024-08-12
Central Highlands (Qld),LGA,32270,Queensland,AGRN 1165 - Mount Tabor Bushfire (22 September to 8 October 2024),1165,1,1,0,0,A/B,0,0,Bushfire,2024-09-22
Central Highlands (Qld),LGA,32270,Queensland,AGRN 1202 - Western Queensland Surface Trough Associated Rainfall and Flooding (21 March - 19 May 2025),1202,1,1,1,1,C/D,0,1,Flood,2025-03-21
Central Highlands (Qld),LGA,32270,Queensland,AGRN 1225 - Queensland Southern Coast Severe Storms 24-25 November 2025,1225,1,1,0,0,A/B,0,0,Storm,2025-11-24
Central Highlands (Qld),LGA,32270,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (commencing 24 December 2025)",1243,1,1,1,1,C/D,0,0,Flood,2025-12-24
Central Highlands (Qld),LGA,32270,Queensland,Central Queensland Bushfires (2-27 October 2025),1255,1,1,0,0,A/B,0,0,Bushfire,2025-10-02
Parkwood (Qld),SAL,32278,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (commencing 24 December 2023),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Pialba,SAL,32307,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and associated rainfall and flooding (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Charters Towers,LGA,32310,Queensland,Queensland floods: mid-January 2008,296,0,0,0,0,unknown,0,0,Flood,2008-01-13
Charters Towers,LGA,32310,Queensland,Mackay and Central Queensland floods: mid-February 2008,299,0,0,0,0,unknown,0,0,Flood,2008-02-14
Charters Towers,LGA,32310,Queensland,North Queensland floods: January to February 2009,317,0,0,0,0,unknown,0,0,Flood,2009-01-31
Charters Towers,LGA,32310,Queensland,Queensland floods: November 2010 to February 2011,422,0,0,0,0,unknown,0,0,Flood,2010-11-01
Charters Towers,LGA,32310,Queensland,Tropical Cyclone Yasi: 2 February 2011,428,0,0,0,0,unknown,0,0,Cyclone,2011-02-02
Charters Towers,LGA,32310,Queensland,Queensland bushfires: August to November 2011,458,0,0,0,0,unknown,0,0,Bushfire,2011-08-01
Charters Towers,LGA,32310,Queensland,Northern and Far Northern Queensland heavy rainfall and flooding: 15 March 2012,484,0,0,0,0,unknown,0,0,"Flood, Rainfall",2012-03-15
Charters Towers,LGA,32310,Queensland,Tropical Cyclone Debbie and associated rainfall and flooding: 28 March to 6 April 2017,754,0,0,0,0,unknown,0,0,"Cyclone, Flood, Storm surge",2017-03-28
Charters Towers,LGA,32310,Queensland,North and North West Queensland Low: 24 February - 8 March 2018,790,1,1,0,0,A/B,0,0,Low/tropical low,2018-02-24
Charters Towers,LGA,32310,Queensland,North and Far North Queensland Monsoon Trough: from 25 January 2019,840,1,1,0,0,A/B,1,1,"Flood, Trough/monsoonal trough",2019-01-25
Charters Towers,LGA,32310,Queensland,AGRN 946 - Tropical Cyclone Imogen and Associated Low Pressure System (2 - 12 January 2021),946,0,1,0,0,A/B,0,0,Cyclone,2021-01-02
Charters Towers,LGA,32310,Queensland,AGRN 1019 - Northern and Central Queensland Rainfall and Flooding (21 - 28 April 2022),1019,0,1,0,0,A/B,0,0,Flood,2022-04-21
Charters Towers,LGA,32310,Queensland,AGRN 1046 - Northern and Central Queensland Monsoon and flooding (20 Dec 2022 - March 2023),1046,0,1,0,0,A/B,0,0,Flood,2022-12-20
Charters Towers,LGA,32310,Queensland,"AGRN 1102 - Tropical Cyclone Kirrily, associated rainfall and flooding (25 January - 26 February 2024))",1102,1,1,0,0,A/B,0,0,Cyclone,2024-01-25
Charters Towers,LGA,32310,Queensland,AGRN 1154 - North Queensland Bushfires (12 September - 15 November 2024),1154,1,1,0,0,A/B,0,0,Bushfire,2024-09-12
Charters Towers,LGA,32310,Queensland,AGRN 1174 - North and Far North Tropical Low: (29 January 2025 - 28 February),1174,1,1,1,1,C/D,0,1,Flood,2025-01-29
Charters Towers,LGA,32310,Queensland,AGRN 1202 - Western Queensland Surface Trough Associated Rainfall and Flooding (21 March - 19 May 2025),1202,1,1,1,1,C/D,0,1,Flood,2025-03-21
